id,name,short,long,confidence,match_confidence
70658,Thomas Brodie-Sangster,Actor,"Thomas Brodie-Sangster, also credited as Thomas Sangster, is an English actor known for playing Sam in Love Actually, Simon in Nanny McPhee, Ferb in Phineas and Ferb, Jojen Reed in Game of Thrones, Newt in the Maze Runner film series, and Benny Watts in the Netflix miniseries The Queen's Gambit.
",99.99549102783205,100.0
42379,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",99.9913558959961,64.0
56290,Ice Cube,American rapper,"O'Shea Jackson, better known by his stage name Ice Cube, is an American rapper, actor, and filmmaker. His lyrics on N.W.A's 1988 album Straight Outta Compton contributed to gangsta rap's widespread popularity, and his political rap solo albums of 1990 and 1991 were critically and commercially successful. ",99.93310546875,100.0
4791,Hugh Hefner,American publisher,"Hugh Marston Hefner was an American magazine publisher. He was the founder and editor-in-chief of Playboy magazine, a publication with revealing photographs and articles which provoked charges of obscenity. ",99.88865661621094,90.0
65328,Kurniawan Dwi Yulianto,Indonesian footballer,"Kurniawan Dwi Yulianto is a former Indonesian professional footballer, who is Head coach of Malaysian team Sabah. He normally played as a striker and is the player with the most caps and goals for the Indonesian national team after Bambang Pamungkas with 31 goals in 60 appearances.
",99.98184967041016,87.0
70829,Ján Lašák,Ice hockey player,"Ján Lašák is a Slovak former professional ice hockey goaltender.
Lašák was drafted by the Nashville Predators of the National Hockey League in the 2nd round of the 1999 NHL Entry Draft and spent the following four seasons in North America before returning to Europe in 2003.",99.67279815673828,94.0
56018,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",99.9490966796875,92.0
47609,Jeff Goldblum,American actor,"Jeffrey Lynn Goldblum is an American actor and musician. He has starred in some of the highest-grossing films of his era, such as Jurassic Park and Independence Day, as well as their respective sequels, The Lost World: Jurassic Park and Jurassic World: Fallen Kingdom, and Independence Day: Resurgence.
",99.989501953125,99.0
84297,David Spade,American actor,"David Wayne Spade is an American actor, stand-up comedian, writer and television host. He was a cast member on Saturday Night Live in the 1990s, and he later began an acting career in both film and television. ",99.99026489257812,100.0
86750,Jorge Semprún,Spanish writer,"Jorge Semprún Maura was a Spanish writer and politician who lived in France most of his life and wrote primarily in French. From 1953 to 1962, during the dictatorship of Francisco Franco, Semprún lived clandestinely in Spain working as an organizer for the exiled Communist Party of Spain, but was expelled from the party in 1964. ",99.99984741210938,61.0
38754,Inauguration of Joe Biden,,"The inauguration of Joe Biden as the 46th president of the United States took place on January 20, 2021, marking the start of the four-year term of Joe Biden as president and Kamala Harris as vice president. ",99.99339294433594,99.0
40573,Colin Kaepernick,American activist,Colin Rand Kaepernick is an American civil rights activist and football quarterback who is a free agent. He played six seasons for the San Francisco 49ers in the National Football League. ,99.99927520751952,99.0
94278,Michelle Heyman,Australian soccer player,Michelle Pearl Heyman is an Australian soccer player and commentator who currently plays for Canberra United in the W-League in Australia. ,99.99156951904295,57.0
49752,Vinny Magalhães,Brazilian mixed martial artist,"Vinicius ""Vinny"" de Magalhães, is a Brazilian mixed martial artist who competes in the Professional Fighters League's Light heavyweight division. A professional competitor since 2006, he was a finalist in The Ultimate Fighter: Team Nogueira vs. Team Mir and has fought five times within two stints with the Ultimate Fighting Championship. ",99.89488983154295,72.0
72951,"Tyler, the Creator",American rapper,"Tyler Gregory Okonma, better known as Tyler, the Creator, is an American rapper, musician, songwriter, record producer, actor, visual artist, designer and comedian. ",99.99989318847656,100.0
51948,Kim Jong-un,Supreme Leader of North Korea,Kim Jong-un is a North Korean politician serving as Supreme Leader of North Korea since 2011 and the leader of the Workers' Party of Korea since 2012. ,99.99993133544922,100.0
82590,Timothy V. Murphy,Irish actor,"Timothy Vincent Murphy is an Irish actor based in Los Angeles. His notable 2015 roles have been on The Bastard Executioner, Grace and Frankie, and True Detective. He played ""Galen O'Shea"" for three seasons on the Kurt Sutter FX series, Sons of Anarchy. For his portrayal, Murphy won the 2013 BuzzFocus Readers Choice Award for ""Best Villain"". ",99.97978973388672,88.0
82590,Viale Giacomo Matteotti,,,99.77506256103516,62.0
71042,Arnold Schwarzenegger,Former Governor of California,"Arnold Alois Schwarzenegger is an Austrian-American actor, businessman, retired bodybuilder, and former politician who served as the 38th Governor of California from 2003 to 2011. As of 2021, he is the most recent Republican governor of California.
",99.9905242919922,100.0
62394,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",99.94671630859376,61.0
86479,Jessica Cox,Pilot,"Jessica Cox is the world's first licensed armless pilot, as well as the first armless black-belt in the American Taekwondo Association. She was born without arms due to a rare birth defect.",99.9990005493164,100.0
19320,Adeel Hussain,Pakistani actor,"Adeel Husain is a Pakistani actor and director. He is best known for his roles in Daasi, Mata-e-Jaan Hai Tu, Mohabat Subh Ka Sitara Hai, Jackson Heights and Mera Naseeb.",99.7800521850586,84.0
19320,Tahar Rahim,French actor,"Tahar Rahim is a French actor of Algerian descent. He is known for his starring role as Malik El Djebena in the 2009 award-winning French movie A Prophet by Jacques Audiard, FBI Agent Ali Soufan in The Looming Tower, and for playing Judas in the film Mary Magdalene, written by Helen Edmundson.
",99.99853515625,58.0
69472,Eku Edewor,British-Nigerian actress,"Georgina Chloe Eku Edewor-Thorley, otherwise known as Eku Edewor, is a British Nigerian actress, television presenter, and model. She is best known for her work as host of the entertainment television program 53 Extra on Africa Magic.",99.99854278564452,88.0
97638,Professional Idiot: A Memoir,Book by Steve-O,,98.95719146728516,84.0
97638,John Kemp Starley,Inventor,"John Kemp Starley was an English inventor and industrialist who is widely considered the inventor of the modern bicycle, and also originator of the name Rover.
Born on 24 December 1855 Starley lived on Church Hill, Walthamstow, London, England. He was the son of a gardener, John Starley, and Mary Ann. In 1872 he moved to Coventry to work with his uncle James Starley, an inventor. He worked with his uncle and William Hillman for several years building Ariel cycles.
",99.83366394042967,86.0
62843,Sami Lepistö,Ice hockey defenceman,Sami Lepistö is a Finnish professional ice hockey defenceman who is currently an unrestricted free agent. He most recently played for Jokerit of the Kontinental Hockey League. ,99.99911499023438,65.0
10785,Donald Trump,45th U.S. President,"Donald John Trump is an American media personality, businessman, and politician who served as the 45th president of the United States from 2017 to 2021.
",99.99905395507812,90.0
50461,Rebecca Gibney,Actress,"Rebecca Catherine Gibney is a New Zealand-born actress known for her roles on Australian television in The Flying Doctors, Halifax f.p., Packed to the Rafters, Winter and Wanted. ",99.9876708984375,96.0
41270,Ilhan Omar,U.S. Representative,Ilhan Abdullahi Omar is an American politician serving as the U.S. Representative for Minnesota's 5th congressional district since 2019. She is a member of the Democratic–Farmer–Labor Party. ,99.998779296875,100.0
4729,Leila Otadi,Iranian actress,Leila Otadi is an Iranian actress.,99.99380493164062,71.0
6714,Barack Obama,44th U.S. President,"Barack Hussein Obama II is an American politician and attorney who served as the 44th president of the United States from 2009 to 2017. A member of the Democratic Party, Obama was the first African-American president of the United States. ",99.99988555908205,94.0
49705,Craig Cunningham,Canadian ice hockey player,Craig Alvin Cunningham is a Canadian former professional ice hockey centre who played with the Boston Bruins and Arizona Coyotes in the National Hockey League. ,99.87246704101562,55.0
35074,Naz Shah,Former Shadow Minister for Women and Equalities,"Naseem Shah is a British Labour Party politician. She was elected at the 2015 general election as Member of Parliament for Bradford West, winning the seat from George Galloway of the Respect Party. ",99.9983367919922,99.0
76945,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",99.8358383178711,100.0
14379,Lizzie Velásquez,American motivational speaker,"Elizabeth Anne Velásquez is an American motivational speaker, activist, author, and YouTuber. She was born with an extremely rare congenital disease called Marfanoid–progeroid–lipodystrophy syndrome that, among other symptoms, prevents her from accumulating body fat and gaining weight. ",99.9734115600586,100.0
